s,betax,alphax,psix,etax,etaxp,xAperture,betay,alphay,psiy,etay,etayp,yAperture,pCentral0,ElementName,ElementOccurence,ElementType,ChamberShape
7.5509999999999577e-01,1.5938203910008588e+00,1.8050206763901679e+00,3.4031278916390628e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9576835676034360e+01,-3.4044630602892795e+01,5.8780374748079615e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    24,      QUAD,               ?
7.5629999999999575e-01,1.5895173129029352e+00,1.7808966148615357e+00,3.4106671757494644e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9658131328359101e+01,-3.3701389713955251e+01,5.8820891288654233e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    25,      QUAD,               ?
7.5749999999999573e-01,1.5852719972519072e+00,1.7568850505905134e+00,3.4182267598878330e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9738600643572259e+01,-3.3356019968140934e+01,5.8861297482844147e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    26,      QUAD,               ?
7.5869999999999571e-01,1.5810841758759087e+00,1.7329844667933028e+00,3.4258064777546038e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9818238538570242e+01,-3.3008543181842718e+01,5.8901595051727873e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    27,      QUAD,               ?
7.5989999999999569e-01,1.5769535842349234e+00,1.7091933536966188e+00,3.4334061607955108e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9897039982768796e+01,-3.2658981304551482e+01,5.8941785700300495e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    28,      QUAD,               ?
7.6109999999999567e-01,1.5728799614040729e+00,1.6855102084423195e+00,3.4410256382104731e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9974999998420781e+01,-3.2307356417469592e+01,5.8981871117786418e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    29,      QUAD,               ?
7.6229999999999565e-01,1.5688630500571359e+00,1.6619335349924700e+00,3.4486647369629808e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0052113660930594e+01,-3.1953690732116069e+01,5.9021852977946945e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    30,      QUAD,               ?
7.6349999999999563e-01,1.5649025964502923e+00,1.6384618440348417e+00,3.4563232817899869e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0128376099165266e+01,-3.1598006588923550e+01,5.9061732939382827e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    31,      QUAD,               ?
7.6469999999999561e-01,1.5609983504060942e+00,1.6150936528888331e+00,3.4640010952123040e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0203782495762141e+01,-3.1240326455827056e+01,5.9101512645831848e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    32,      QUAD,               ?
7.6589999999999558e-01,1.5571500652976629e+00,1.5918274854118108e+00,3.4716979975455059e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0278328087433202e+01,-3.0880672926844735e+01,5.9141193726461649e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    33,      QUAD,               ?
7.6709999999999556e-01,1.5533574980331104e+00,1.5686618719058625e+00,3.4794138069113373e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0352008165265939e+01,-3.0519068720650651e+01,5.9180777796157796e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    34,      QUAD,               ?
7.6829999999999554e-01,1.5496204090401822e+00,1.5455953490249590e+00,3.4871483392496305e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0424818075020820e+01,-3.0155536679139683e+01,5.9220266455807323e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    35,      QUAD,               ?
7.6949999999999552e-01,1.5459385622511246e+00,1.5226264596825152e+00,3.4949014083307323e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0496753217425283e+01,-2.9790099765984639e+01,5.9259661292577773e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    36,      QUAD,               ?
7.7069999999999550e-01,1.5423117250877729e+00,1.4997537529593479e+00,3.5026728257684359e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0567809048464259e+01,-2.9422781065185678e+01,5.9298963880191895e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    37,      QUAD,               ?
7.7189999999999548e-01,1.5387396684468591e+00,1.4769757840120235e+00,3.5104624010334251e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0637981079667220e+01,-2.9053603779612139e+01,5.9338175779198081e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    38,      QUAD,               ?
7.7309999999999546e-01,1.5352221666855392e+00,1.4542911139815879e+00,3.5182699414672253e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0707264878391701e+01,-2.8682591229536865e+01,5.9377298537236646e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    39,      QUAD,               ?
7.7429999999999544e-01,1.5317589976071413e+00,1.4316983099026759e+00,3.5260952522966610e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0775656068103302e+01,-2.8309766851163086e+01,5.9416333689302062e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    40,      QUAD,               ?
7.7549999999999542e-01,1.5283499424471276e+00,1.4091959446129920e+00,3.5339381366488259e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0843150328652150e+01,-2.7935154195144008e+01,5.9455282758001229e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    41,      QUAD,               ?
7.7669999999999539e-01,1.5249947858592774e+00,1.3867825966631588e+00,3.5417983955665544e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0909743396545792e+01,-2.7558776925095160e+01,5.9494147253807930e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    42,      QUAD,               ?
7.7789999999999537e-01,1.5216933159020816e+00,1.3644568502269250e+00,3.5496758280244040e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0975431065218515e+01,-2.7180658816099598e+01,5.9532928675313471e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    43,      QUAD,               ?
7.7909999999999535e-01,1.5184453240253568e+00,1.3422172950117290e+00,3.5575702309451412e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1040209185297059e+01,-2.6800823753206089e+01,5.9571628509473694e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    44,      QUAD,               ?
7.8029999999999533e-01,1.5152506050570700e+00,1.3200625261696137e+00,3.5654813992167306e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1104073664862735e+01,-2.6419295729920304e+01,5.9610248231852396e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    45,      QUAD,               ?
7.8149999999999531e-01,1.5121089571903787e+00,1.2979911442084819e+00,3.5734091257098266e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1167020469709904e+01,-2.6036098846689232e+01,5.9648789306861273e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    46,      QUAD,               ?
7.8269999999999529e-01,1.5090201819708826e+00,1.2760017549036937e+00,3.5813532012957688e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1229045623600808e+01,-2.5651257309378774e+01,5.9687253187996434e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    47,      QUAD,               ?
7.8389999999999527e-01,1.5059840842840881e+00,1.2540929692099931e+00,3.5893134148650718e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1290145208516734e+01,-2.5264795427744698e+01,5.9725641318071628e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    48,      QUAD,               ?
7.8509999999999525e-01,1.5030004723430828e+00,1.2322634031737656e+00,3.5972895533464155e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1350315364905523e+01,-2.4876737613897056e+01,5.9763955129448230e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    49,      QUAD,               ?
7.8629999999999522e-01,1.5000691576764194e+00,1.2105116778456135e+00,3.6052814017261281e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1409552291925358e+01,-2.4487108380758087e+01,5.9802196044262068e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    50,      QUAD,               ?
7.8749999999999520e-01,1.4971899551162120e+00,1.1888364191932503e+00,3.6132887430681615e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1467852247684871e+01,-2.4095932340513798e+01,5.9840365474647175e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    51,      QUAD,               ?
7.8869999999999518e-01,1.4943626827864391e+00,1.1672362580147049e+00,3.6213113585345580e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1525211549479490e+01,-2.3703234203059257e+01,5.9878464822956556e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    52,      QUAD,               ?
7.8989999999999516e-01,1.4915871620914531e+00,1.1457098298518289e+00,3.6293490274063994e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1581626574024092e+01,-2.3309038774437699e+01,5.9916495481980032e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    53,      QUAD,               ?
7.9109999999999514e-01,1.4888632177047001e+00,1.1242557749041071e+00,3.6374015271052440e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1637093757681871e+01,-2.2913370955273578e+01,5.9954458835159243e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    54,      QUAD,               ?
7.9229999999999512e-01,1.4861906775576437e+00,1.1028727379427601e+00,3.6454686332150399e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1691609596689439e+01,-2.2516255739199654e+01,5.9992356256799877e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    55,      QUAD,               ?
7.9349999999999510e-01,1.4835693728288968e+00,1.0815593682251350e+00,3.6535501195045184e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1745170647378153e+01,-2.2117718211278163e+01,6.0030189112281217e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    56,      QUAD,               ?
7.9469999999999508e-01,1.4809991379335563e+00,1.0603143194093816e+00,3.6616457579500566e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1797773526391662e+01,-2.1717783546416264e+01,6.0067958758263026e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    57,      QUAD,               ?
7.9589999999999506e-01,1.4784798105127439e+00,1.0391362494694047e+00,3.6697553187590121e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1849414910899611e+01,-2.1316477007775759e+01,6.0105666542889923e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    58,      QUAD,               ?
7.9709999999999503e-01,1.4760112314233491e+00,1.0180238206100909e+00,3.6778785703935185e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1900091538807544e+01,-2.0913823945177285e+01,6.0143313805993234e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    59,      QUAD,               ?
7.9829999999999501e-01,1.4735932447279778e+00,9.9697569918279993e-01,3.6860152795947465e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1949800208962969e+01,-2.0509849793499011e+01,6.0180901879290420e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    60,      QUAD,               ?
7.9949999999999499e-01,1.4712256976851010e+00,9.7599055560112125e-01,3.6941652114076157e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1998537781357555e+01,-2.0104580071069947e+01,6.0218432086582174e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    61,      QUAD,               ?
8.0069999999999497e-01,1.4689084407394064e+00,9.5506706425688392e-01,3.7023281292059607e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2046301177325496e+01,-1.9698040378058000e+01,6.0255905743947201e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    62,      QUAD,               ?
8.0189999999999495e-01,1.4666413275123507e+00,9.3420390343642101e-01,3.7105037947181418e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2093087379737980e+01,-1.9290256394852868e+01,6.0293324159934783e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    63,      QUAD,               ?
8.0309999999999493e-01,1.4644242147929141e+00,9.1339975523707706e-01,3.7186919680530978e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2138893433193772e+01,-1.8881253880443847e+01,6.0330688635755164e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    64,      QUAD,               ?
8.0429999999999491e-01,1.4622569625285529e+00,8.9265330548395871e-01,3.7268924077268312e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2183716444205906e+01,-1.8471058670792683e+01,6.0368000465467829e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    65,      QUAD,               ?
8.0549999999999489e-01,1.4601394338163531e+00,8.7196324364691880e-01,3.7351048706893286e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2227553581384456e+01,-1.8059696677201558e+01,6.0405260936167757e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    66,      QUAD,               ?
8.0669999999999487e-01,1.4580714948943820e+00,8.5132826275777240e-01,3.7433291123519008e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2270402075615401e+01,-1.7647193884676327e+01,6.0442471328169642e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    67,      QUAD,               ?
8.0789999999999484e-01,1.4560530151332389e+00,8.3074705932773674e-01,3.7515648866149420e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2312259220235532e+01,-1.7233576350285077e+01,6.0479632915190248e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    68,      QUAD,               ?
8.0909999999999482e-01,1.4540838670278033e+00,8.1021833326509096e-01,3.7598119458961027e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2353122371203433e+01,-1.6818870201512162e+01,6.0516746964528821e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    69,      QUAD,               ?
8.1029999999999480e-01,1.4521639261891803e+00,7.8974078779305179e-01,3.7680700411588663e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2392988947266502e+01,-1.6403101634607772e+01,6.0553814737245727e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    70,      QUAD,               ?
8.1149999999999478e-01,1.4502930713368432e+00,7.6931312936785634e-01,3.7763389219415283e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2431856430123993e+01,-1.5986296912933160e+01,6.0590837488339322e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q14,    71,      QUAD,               ?
